"user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments"
"336cd5e5ba167ab33461a0684bc53724","2657","5dcd36c400ee30e7def856a8b6a939dd",4,"Atticus, an upright defense attorney represents a young black man accused of rape. Living in the Macomb, GA during the 30s gave the accused two strikes before he took the stand, and his fear made him seem even guiltier. I was so disappointed in the town and their rush to false justice. I felt like Dill, sick. And when Scout questioned Jem about the teacher's opinion of Hitler's injustice, I thought how smart she was to make the connection. If Jews in another country shouldn't be persecuted, why are ""niggers"" treated so badly at home? 
 The use of the ""n"" word certainly played a part in causing some to ban this book. Others may have had offense to the subject of the trial. Still this book is chosen for high school study in many schools. The lessons of prejudice and democracy need to be taught. And we should listen to mockingbirds; their songs will remind us that there is still good in the world. Bad things may happen, evil continue to live, but like Atticus we should love all and seek to live in the light.","Sun Mar 15 08:09:24 -0700 2009","Sun Nov 24 20:41:23 -0800 2013","Mon Nov 16 00:00:00 -0800 2009","",1,1
"0355718bf229620091eacd5b03b58372","2657","2c312afe4bc464af723721b4e61f16cc",4,"I seem to be one of the only people in our generation to have made it through grade school without having to read this, so when our book club decided to do it, I went in with fresh eyes. Kind of a ""Tree Grows in Brooklyn"" from a different time and place (high praise coming from me), but I can only 4.5 stars because I had to endure the ""n"" word on almost every page.","Sat Jun 12 18:17:01 -0700 2010","Sat Jun 12 18:19:14 -0700 2010","Tue Jun 01 00:00:00 -0700 2010","",0,0
"d2d1e93b59f167eacc179ec5f6658511","2657","d204a864721276c85c2a61f25c14420a",4,"This was a very enjoyable read. A fun coming of age tale mixed with a look at race relations in our history. 
 I was forced to read this in school many years ago and I hated it. I liked the movie but had to force my way through the book. I can't remember why I didn't like it then, but my opinion has changed completely. 
 Scout was a fun character to read. She didn't change a lot throughout the book and sometimes it seemed she was older than her age, but for the most part it worked. It was good to see Jem grow and mature and Scout's reactions to this. 
 I can imagine the outrage this book caused when it was written. I wish it would have been a lesson, but unfortunately we as a society still have a lot of the same prejudices today. They may not all be as blatantly obvious as they were back then, but they exist nonetheless.","Mon Mar 16 14:10:44 -0700 2009","Thu Jul 20 22:55:56 -0700 2017","Tue Jul 18 00:00:00 -0700 2017","Sat Jul 01 00:00:00 -0700 2017",0,0
"66a47aaaec778f689ad05248110c7b6c","2657","362503b2ed4124c9b1c2a1c3abc4ad36",5,"1961 Pulitzer Prize for Fiction 
 I read this in one of my high school English classes, I think in Freshman year. I don't remember much about it. Must re-read some time.","Thu Feb 23 15:33:41 -0800 2012","Thu Feb 23 15:46:31 -0800 2012","Fri Jan 01 00:00:00 -0800 1999","Fri Jan 01 00:00:00 -0800 1999",0,0
"0eeda67a91ec034181eb8a3f2d9a8132","2657","eda830a8518b736fb02bf4cbfc27d916",4,"I read this book a long time ago so can't remember the exact details but I do remember that I thoroughly enjoyed it and would recommend it.","Sat Mar 21 05:45:11 -0700 2009","Sat Mar 21 05:45:56 -0700 2009","Sat Jan 01 00:00:00 -0800 2000","",0,0
"0a3a77e2476ab6ad5d2a44c47d4d292b","2657","b35d064e68b075fc37416232efb1fb6b",4,"This is a classic book with a great story and an important meaning. I recommend it to anyone although the librarian at UAlbany mocked me (no pun intended) for taking it out. :(","Wed Mar 25 07:26:13 -0700 2009","Wed Mar 25 07:27:01 -0700 2009","Mon Jan 01 00:00:00 -0800 2001","",0,0
"d0d7cc7e2e1739d03fab5e3d02f6e365","2657","506204e0b1427437eda31ce9691588ec",5,"This ""Review"" was originally written for the Celebrity Death Match Review Tournament 
 The bout begins. 
 The opponents: Huckleberry Finn vs. Scout Finch. 
 Due to Huckleberry Finn's considerable advantage in size and experience, Scout is given the choice of venue and rules. She chooses the streets of Maycomb, Alabama and the rules of the Third Grade Playground. 
 The round starts with a surprise as Scout rushes headlong into Huck. No one expected such a direct assault from the tiny Scout. But inches before crashing into Huck she swerves, comes behind him, and gives him a monster wedgie. Huck's yelp is two octaves higher than usual. It takes him a few seconds to recover but he grabs Scout's head and proceeds to give her a few dozen noogies. As he looks around for an ink well to dip her hair into, Scout wiggles out of his hold and sticks her tongue out at him. 
 Huck continues to attack her but she easily evades every attempt. While Huck has the strength advantage, it is clear Scout is quicker. She has reverted to a ""Rope-A-Dope"" strategy, hoping to wear out Huck to the point of exhaustion. She begins to taunt him. 
 ""Hey Huck. You from the Show-Me State? You ain't shown me much!"" 
 Scout's ""Rope-a-Dope"" is clearly working. But in the midst of a clever ""Your daddy's so drunk"" routine, she is shoved from behind. Tom Sawyer has entered the street and pushed her down. Scout goes to the referee to demand a penalty for illegal interference. 
 The referee shows her section 98056.01(4) of the Third Grade Playground Rulebook that states interference by a player's homie is acceptable. 
 Scout is thrown off, expecting another attack by Tom. All of a sudden she puts her two fingers in her mouth and whistles. Out of a nearby house comes Boo Radley. He grabs Tom under the right arm, Huck under the left arm, and smashes their heads together. They go out cold. 
 The referee raises Scout's arm in victory: To Kill a Mockingbird by two knock-outs!","Thu Apr 30 21:18:24 -0700 2009","Sun Sep 22 22:33:23 -0700 2013","Sat May 16 00:00:00 -0700 2009","",17,3
"c3a1a3f74651c524989f7908124bc66b","2657","78450d5f5fa889ad181afac99e67cde2",5,"One of the best books I've read. I'm not even gonna try writing a review as the emotions it invokes aren't yet categorized and put in the right boxes. A must read.","Mon May 30 23:03:15 -0700 2016","Mon Jan 09 04:05:35 -0800 2017","Tue Jan 03 00:00:00 -0800 2017","Mon Jan 02 00:00:00 -0800 2017",1,0
"214a6e09499f58d860e97830449c5d11","2657","947c35a609346d078128c7e78ff62fde",5,"There's nothing I can say about this book that hasn't been said before so I'll just say that reading it again is still just as magical as the first time. It's a perfect book.","Thu Dec 30 23:19:28 -0800 2010","Thu Nov 05 14:20:28 -0800 2015","Thu Nov 05 14:20:28 -0800 2015","Fri Oct 30 00:00:00 -0700 2015",1,0
"169badbdf8866a57317d2df7478f8815","2657","853cc460ebc3745ea2ae7f877d9a7b4b",5,"Forever a favorite. Join us in our discussion at The Midnight Garden!!","Sat Jul 06 10:50:51 -0700 2013","Fri Jun 26 21:18:51 -0700 2015","Fri Jun 26 00:00:00 -0700 2015","Sat Jun 13 00:00:00 -0700 2015",5,0
"53f488120f6c0de862c38a3572895565","2657","47992fd62c410e39bb0708d478d784cd",3,"I was in Stockholm, hosted by a librarian. I asked her, ""which book should I pick, if I had only one chance to read one?"" ""the compulsory book in your elementary, er, I forgot.. the American piece"" 
 ""to kill a mockingbird?"" I responded. 
 ""that one. yes."" 
 So I read it, anyway, it has been 7 years I planned to read the book and I've had already a copy. 
 Soon after I finished the book, I found one thing about this book: it left me with an ugly feeling that I can't describe. You can't expect drama from this book, it is not what it is about. This book is simply invite you to be a part of an ordinary society that time and then elaborate with what's happening there. 
 I think this book is well-written and couldn't be better.","Thu Jul 18 08:35:15 -0700 2013","Wed Oct 15 04:56:44 -0700 2014","Thu Jul 18 09:14:59 -0700 2013","Wed Jul 10 00:00:00 -0700 2013",0,0
"15902900c61f303ceaa158925b8af3d3","2657","728ddaf0daafec87c9cc33fe1cd54233",5,"I loved this book. I didn't want to put it down.","Mon Jul 08 17:43:18 -0700 2013","Wed Apr 27 10:50:32 -0700 2016","","",0,0
"2edbb0dcf49ad138ef79bd6b5f4ba390","2657","2b83f95ec758fc47eca53f37d3f08515",5,"I hadn't read To Kill a Mockingbird since it was assigned reading in a high school class, and now I am angry at all the rereads I missed out on in the intervening years. How did 15-year old me not recognize what a masterpiece this was?! Teenagers. 
 Obviously this book is without peers. The language, characters, pacing, plotting, EVERYTHING is beautiful. And the messages of institutionalized hate and racism... at this time, seems particularly relevant. 
 I will certainly not let another 19 years pass without revisiting this book.","Thu Apr 09 08:14:18 -0700 2009","Tue Feb 10 20:05:12 -0800 2015","Tue Feb 10 00:00:00 -0800 2015","Mon Feb 09 00:00:00 -0800 2015",1,0
"dd42906542fbed4a49e0752a24359c16","2657","f5881aac003208b054196e339a063d0a",0,"I got to 178 and had to put it down. 
 It's an absolute bore. I have read many but this tops the list of boring books. It just seems to drag on and on, and none of these reviews do any justice to it. If you're looking for an interesting book where you grip onto the characters like a lifeline, this book isn't for you. If you like books that seem to drag on, and never end, but in a positive light, this book is definitely not for you. The characters seem to have absolutely no personality and it's difficult keeping up with everyone's goddamn back story. 
 The characters seem just brutally emotionless. 
 I like the plot. It seemed at least somewhat interesting. If this had been written by someone else, this may have been a better book. I have never said that about a book before, but for this book, this is true. 
 Note - English Teachers; if you want your students to have a fiery hate for you that cannot be extinguished, this is the book you want to give your students. But if you want to have less death threats and the look of loathing in your students eyes every time you walk into a room, I'd strongly suggest never bring this book into your class room.","Fri Aug 01 02:12:03 -0700 2014","Wed Aug 12 20:53:43 -0700 2015","","",1,1
"f7368acf0a9d6c3241df498843b7cf1d","2657","6015d08087f29b504aa298c400804d90",4,"I first read this book in school (middle school, high school?), and I remember thinking it was good at the time. But sometimes it's hard to love something you read when you are required to read it. That is why I try to revisit some of the books I remember liking in school, but wondering at the time why it was assigned and why it was such a big deal. 
 I'm so glad that I re-read this story. It's a great book, and I read it this go around at a time when I really needed to see the goodness in people. Reading this as an adult, I see why its required reading in school; it has a great message. Especially these days, when bullying has become so prominent in schools. There is evil in the world, but we don't have to succumb to it. There are still good people out there, and you can be one of them. 
 This is one of those books that I would recommend to anyone without hesitation, and hope that it has as profound an effect on them as it did on me. Books like this are why I love reading.","Wed Jul 01 13:50:44 -0700 2009","Thu Mar 13 15:33:54 -0700 2014","Tue Feb 11 00:00:00 -0800 2014","Sun Feb 02 00:00:00 -0800 2014",0,0
"2e360a23ddac15894d0eebee0cbee829","2657","e5d35f61de9624f1ef5fe879008ed242",4,"Harper Lee's one and only published novel. And now that I've read it I must say that I wish it was not her only published novel. 
 Lee is a magnificent writer and she accomplished to convey in small and short sentences Scout's feelings. It's a book about racism and about the misconception of people who choose or can't help be different and never fit in with the rest of the world. Reading this made me see the world differently and I realized that what we see is not always the entire truth and we sometimes have to be thorough and search deep enough in order to uncover the intact and rather harsh truth. 
 It's not a matter of what we believe is right but rather a matter of how differently each one of us perceive the world and the people living in it. 
 ""You never really understand a person until you consider things from his point of view... Until you climb inside of his skin and walk around in it.""","Thu Jun 12 05:39:39 -0700 2014","Sat Jan 10 15:42:36 -0800 2015","Mon Jul 28 00:00:00 -0700 2014","Sat Jul 26 00:00:00 -0700 2014",16,0
"5c0a76a445829482c8bbc8243734795a","2657","8906b7d0e7a47e75e8f6f5f00c706c0b",2,"All I can say is that you must... 
 If you are to ever decide to visit Alabama, please remember that this is not how our culture is at the present. 
 FYI people, this book just makes me furious! I get so upset by the issue of race. I admit that this is beautifully written, but the events that take place in this book upsets me so much that I can't give it a higher rating than what I have. It has taken me a very long time to finish this read. I think coffee is now required. 
 Cheers!","Sun Apr 19 13:54:18 -0700 2009","Thu Oct 12 18:23:54 -0700 2017","Mon Oct 19 00:00:00 -0700 2015","Sat Feb 11 00:00:00 -0800 2012",1,0
"328f1d0e8916653f4e2e94337ce59176","2657","9c0f5b699c665daff7587024902c6656",4,"To Kill a Mockingbird is a powerful book, it brings to light the great social injustice in America. I think the fact that it was written from a child's point of view makes it even more impressive. Since a child asks and says things we all wonder but tend to be (as adults) too afraid to ask. 
 A good example of this is how Scout mentions the hypocrisy of Miss Gates: 
 'Jem, how can you(Miss Gates) hate Hitler so bad but then turn around and be ugly about folks right at home - ?' 
 The person I felt the most sorry for at the end of this novel is Mrs.Robinson, all left alone with no husband, multiple children, no money and having nasty Mr. Ewell chase you; and then just to realize how many real life Mrs.Robinson's there must have been. 
 Overall a great piece of writing and a good introduction to American literature.","Wed Jul 22 03:58:48 -0700 2015","Wed Jul 29 09:22:29 -0700 2015","Wed Jul 29 13:05:25 -0700 2015","Wed Jul 22 00:00:00 -0700 2015",4,0
"4b929e653212f2559bd5f185809114c7","2657","7e050c7ebc21c55de7906fc1dcc48823",4,"This is a timeless and thought evoking book about segregation and justice. It's one of my favorite books that I read with my school.","Fri Aug 02 11:08:58 -0700 2013","Sun Sep 29 18:51:24 -0700 2013","","",0,0
"8c7baee9d81487e14172303ea23a2b0c","2657","3fddf2b69d38ac9d8152941ef80c8b22",5,"I don't know how to write a review on a book this spectacular. 
 I can say these things: 
 This book is responsible for my being excused from class because i cried so hard while reading it 
 This book made me appreciate the things I take for granted, such as friendships. 
 This book made me think more than any other I have ever read.","Tue Apr 01 08:01:13 -0700 2014","Mon Jul 28 22:17:29 -0700 2014","Sun May 11 00:00:00 -0700 2014","Tue Apr 01 00:00:00 -0700 2014",1,0
"bc1364915c462d2e1d7dd4a6369f8700","2657","5ae281220f89092c70ddea2d9d5b9716",4,"4.5 Stars. I thoroughly (though a little grudgingly at first) enjoyed this novel and concluded by the end that, in my opinion at least, it deserves its high place in literature. I anticipated something rather more depressing, but was pleasantly surprised; the racism was terrible, but Scout's narration lightened the atmosphere and Tom Robinson's case was not without positive ramifications. I also anticipated it being entirely about race-prejudice, but it was more about prejudice and people in general, and the ending delivered that theme with a punch. While it didn't make me cry, it did wrench my gut. 
 The loss of .5 stars was mostly for personal quibbles, especially the fact that I often found Atticus an irritatingly lenient and occasionally unobservant parent. It was also difficult to adjust to the children calling him by his first name. Still, they were respectful, and I did appreciate that.","Thu Jan 03 08:45:24 -0800 2013","Sun Jan 13 12:03:38 -0800 2013","Sat Jan 12 00:00:00 -0800 2013","Thu Jan 03 00:00:00 -0800 2013",2,1
"40dc20864c64b0b422de9efb81b099e8","2657","57b48936aa9c2c1a0ad2796a559097ea",5,"As a chronic reader, I always wonder why do we read so much? One story after another. And then another. Never satisfied about anything. Always wondering about that new book we bought. Brooding over the books read before. Unfulfilled corner in our room stuffed with books; both read and unread. It's like, we are always hoping for something better in the new book than the last. 
 I can easily say that that is not the case now. After a long time my perpetually hungry soul- that always feeds on the books I read- is downright sated now. I could go for days without having to wonder what to read next. I can bask in this story; a novelty I hadn't had the pleasure of. 
 There are some books/movies that divide your life in two parts; one before you've read it and the one after. Some call them ""classics"". I always thought it was too bland of a term for something so life-changing. They ought to be called Crossroads(or something). Those who haven't read it travel a whole other path than those who have. This is one of those books. 
 What can I say about the story that hasn't been said already? How can I explain how Harper Lee manifested this gem of a human being- Atticus Finch? If I look at it objectively, I think only a person with Daddy-issues can write a book like this. But then, she just might be a bloody good writer. I could sit here for hours together dissecting every character and explaining to you every line, character and their significance. But, how do I describe this feeling that is too... intangible for words? 
 I believe, that is the power of books.","Thu Aug 20 12:56:32 -0700 2015","Fri Sep 18 09:04:11 -0700 2015","Thu Sep 03 00:00:00 -0700 2015","Wed Sep 02 00:00:00 -0700 2015",10,2
"bf3b536e1b8e8277a85e4b3c8b8728a3","2657","55f481e97bdda762cccccf0ba0742857",5,"This may be my second favorite book of all times. 
 Will re-read this many many many times, whenever I can. 
 Beautifully written.","Thu Mar 13 10:46:16 -0700 2014","Mon Sep 19 17:30:56 -0700 2016","Mon Sep 19 00:00:00 -0700 2016","Wed Sep 14 00:00:00 -0700 2016",0,0
"754f8135a2363073723608912623ede7","2657","1048dbb533dc03077139ccaa4e60a83f",5,"I think that this is a book that deserves its all-time classics rating. 
 It took me quite a while to read and re-read each pages properly, as some of the events unfold in a subtle way and requires a bit of guesswork. 
 One of the most major theme is about the racist issue (black/white equality). 
 A strange thing... is that.. why almost each character has its nickname? That is kinda weird, but perhaps the short nickname makes story-writing easier. 
 The spoiler below is the reason for 5 star rating, and that the good story flow and character built-up credits much to it. 
 (view spoiler)[IMO, my favourite part of the book is the court scene, about tom's trial. I was hoping that Atticus could be change the racist mindset but ""Guilty"" formed the majority vote. The feeling of desolation and despair of Atticus could be felt, at the moment. (hide spoiler)]","Wed Aug 07 02:12:10 -0700 2013","Sun Feb 23 09:53:30 -0800 2014","Sun Feb 23 09:53:30 -0800 2014","Sat Feb 22 00:00:00 -0800 2014",0,0
"e80863458c0f113f93bed471ce63e717","2657","e6f64fbb4a2d4ffe418e32b1f2c96387",5,"Great classic, even though I had to read it in HS. Definitely worth a re-read.","Tue May 05 21:40:06 -0700 2009","Wed May 06 00:24:51 -0700 2009","Tue Nov 01 00:00:00 -0800 2005","",0,0
"6096427ce218e7965671ef46f8fbaa31","2657","5a2b37bc21ac61806b25b8ac04068d64",4,"A sweet story, with bittersweet undertones. I can see why people hold it up as a classic. There's a lot of charm, as it's told through the point of view of a perceptive child. Scout has internalized the casual racism and sexism of her culture, but even a 9-year-old can see when things are wrong or unjust. 
 I really enjoyed the language and flow of this book. It pulled me along in a nice way, and I'm glad I read it. But speaking as a reader who prefers high stakes and lots of action, this was a real change of pace. It's sort of like the movie ""A Christmas Story."" It's a vignette of childhood. An interesting childhood, in a culture that no longer really exists, but still a laid-back and meandering type of tale. 
 To me, some of the dialogue sounded too scripted, like 1950s-1960s movies. Especially towards the end, as Scout draws some conclusions, she sounds a little too graciously adult. I have trouble believing that a 9-year-old would regularly say things like, ""Won't you sit down, Mrs. Merryweather?"" even in the 1930s. 
 Anyway, aside from that, this book gave me a warm, fuzzy feeling. It's nice to see that some things haven't changed about us humans, no matter what culture we're in. And it's nice to see how things have changed for the better.","Mon Mar 16 04:30:35 -0700 2015","Wed Jun 01 11:45:35 -0700 2016","Fri Mar 20 11:49:08 -0700 2015","Mon Mar 16 00:00:00 -0700 2015",0,0
"17856e0571acf74a67a9119521d2b4e1","2657","f9bd3336f9441f6d0b1754e2f6ca6b32",5,"In a nutshell: A story of the loss of childhood innocence set in the south in the 1930s focusing on societal issues of rape, the status quo, and racial inequality. 
 I read this book in high school. But, as a person of 15, I couldn't truly appreciate the story until I had more life experience. In high school I thought the book was boring and I just didn't see what the ""big deal"" about it was. Re-reading it nearly 10 years later, I now understand and believe it is one of the best books ever written. 
 ""'Mockingbirds don't do one thing but make music for us to enjoy. They don't eat up people's gardens, don't nest in corncribs, they don't do one thing but sing their hearts out for us. That's why it's a sin to kill a mockingbird.'"" (page 119) 
 Jean Louise Finch (Scout) is a typical little girl living in the small fictional town of Maycomb in Alabama. She enjoys a childhood of overalls and roughing it with her older brother, Jem, and her young love, Dill, when he comes to stay with a neighbour in the summer. When she isn't thinking up ways to get a peek at Boo Radley, a mysterious figure that hides in his house, she is getting life lessons from her neighbour Miss Maudie, her family's cook, Calipurnia, or her father and role model, Atticus. But Scout's childlike innocence is lost as she learns cruel life lessons about the differences between rich and poor, good and evil, and right and wrong. In addition to the regular growing pains every person goes through as they mature, Scout learns about old stereotypes and cruelties that exist following the civil war in the south. Atticus is a lawyer and takes on a case to defend Tom Robinson, a black man that stands accused of raping a young white woman. Scout learns of the injustices and inequalities that exist and is shocked and confused at what she experiences as her father is tormented for defending a black man. This is a coming of age story told in the most tragic fashion but is a classic through and through. 
 Before I started to re-read this book, I knew I would feel a lot differently about it now than I did in high school, but I wasn't sure to what extent. And I can honestly say I appreciate the book so much more now as an adult. It's a story that I think everyone should read. When I was in grade 10, I could not appreciate this book nearly as much as I do now. Forgive my teenage ignorance, but I just didn't get the point. I didn't understand. But I do now. 
 In it's own way, the book is tragically beautiful. When I was younger, I thought the story was merely about racial inequality, but I now realize it is so much more than that. It is about children growing up in a society where racial prejudice exists and childlike innocence meets the cruelty of mankind. In a way, it teaches the lesson that ignorance is bliss. And once you gain more knowledge, life can be difficult to understand and you can be left wondering what kind of world we live in. 
 Because this is a classic, I don't want to bother talking about the writing style or the character development (even though the book passes both of my main categories with flying colours) and I want to delve more into the story because I am amazed at how much I love this book after reading it for a second time! 
 When you're in high school, you learn about symbolism and how important it is to classic literature. The green light in The Great Gatsby. The concept of ""big brother"" in 1984. Simon in The Lord of The Flies. But in my mind, you can't truly appreciate symbolism until you are older. At the end of the day, you can take what your teacher explicitly tells you is symbolic about a novel. You can write an essay about what THEY tell you is symbolic about the novel. But when you are older and you re-read a symbolic novel, you can take your own symbolism from it. And that's what I did this time. 
 I was always perplexed about what Boo Radley was supposed to represent. Why should we care about some creepy, mysterious creature who Scout and Jem are terrified and curious of? They are curious about Boo, but terrified at the same time. I can say that Boo represents maturity. Boo remains a curiosity to the children until the end of the story. Once they ""come to terms"" with Boo (I don't want to give anything away in case people haven't read this... but I'm sure most people have read this book.), they are arguably a lot more mature and in a sense have come of age by the end of the novel after what happens. In my mind, that is what Boo represents. 
 Next is the perplexing symbol, the mockingbird. Note the quote I use, as said by Miss Maudie to Scout. Most people have argued that the mockingbird represents Boo and Tom Robinson because they are both innocent and wouldn't hurt anything so it is a sin to kill them. In my mind, however, it represents childhood innocence. It is a sin to kill that childlike innocence. In this way, the world is corrupted because we destroy the innocence of children every day by imposing society's expectations, norms, etc onto children. Such is the case in the novel. It is sad that childlike innocence is being killed. For instance, Scout and Jem go to the jail to see Atticus, who is waiting outside the jail to protect Tom Robinson from citizens of the town that wish to do him harm. When a group of men come to harm Tom, they are about to hurt Atticus as well to get him out of the way before the children step in. Scout doesn't seem to know what is happening so she strikes up conversation with her neighbours as if they were visitors for tea. She doesn't understand why they are so angry but she carries on her witty banter. Eventually the small mob leaves, probably because they are taken aback by how innocent Scout is and they don't want to do anything wrong in the presence of the children. The children are also horrified at the cruelty of mankind when they witness Tom Robinson's trial. And those are just some of the examples by which the childrens' innocence is killed throughout the story. 
 So if you have never read this book, or have even not read it for several years, personally I advise you to read it again. It is a flawless story.","Tue Jun 10 12:52:21 -0700 2014","Thu Jan 21 10:20:33 -0800 2016","","",0,0
"dd6e21b7659b3cb2333ad536bc145bb4","2657","7d45bec9eab64c55e61ebb03fbee7fa9",2,"It's for Boo okay, I loved that whole aspect of the novel. Everything else, meh.","Fri Feb 19 12:47:58 -0800 2016","Fri Feb 19 16:47:31 -0800 2016","","",0,0
"3aeeecacf411a7697b8bff0641858f54","2657","8ebfbb6dc06bec2bffaf525fd639ead3",5,"Confession time: I stopped after three chapters and it took me three months to pick it back up again. Now that I have I really love it. Recommending this to everyone whether they want to read it or not.","Sun Jun 05 00:01:23 -0700 2016","Wed Jun 08 13:47:51 -0700 2016","Wed Jun 08 13:47:51 -0700 2016","Sun Jun 05 00:00:00 -0700 2016",1,0
"c206bc9a5a81a6930cd71481c899a08b","2657","5a5c51672942426270190a628497138a",4,"Mini-Review 
 To Kill a Mockingbird was one of the first novels I read in high school that I actually remember. At first, I didn't want to read it, but as the story progressed I found that the novel was intriguing, and I wanted to find out what happened next and see what the characters would do. I tend to enjoy classics. I won't say I enjoy them all because there are a few that I wish I never read, but I love the messages that they send and what the books focus on. Classics are a way to look at the past without a history book. A reader can find out all kinds of things about a certain time period by just reading some novels written during that time. I love how To Kill a Mockingbird and other classics open a window into the past, and I will continue to read classics as should others. 
 For more reviews, check out my blog at Cook's Reviews","Wed Aug 21 17:23:01 -0700 2013","Thu May 22 22:11:55 -0700 2014","","",0,0
"af017c8af2df4121e62225f34b54b5a4","2657","3e72176843d72c8fb5574f26fd8b89aa",4,"This is a wonderful book. It made me laugh, it made me cry. Wonderful.","Thu Jun 04 11:54:09 -0700 2009","Tue Sep 30 06:43:40 -0700 2014","Fri Jul 24 00:00:00 -0700 2009","",0,0
"5de2526b0c6370bd4f0335bb065c65fa","2657","698165f17dd8209409ff1859c1d0b575",0,"This book is too emotionally hard for me, at least in this moment of my life.","Tue Dec 04 05:14:55 -0800 2012","Fri Jun 19 06:15:11 -0700 2015","Thu Jun 19 00:00:00 -0700 2014","Tue Dec 04 00:00:00 -0800 2012",0,0
"5b2d1a2a17c6a18c52d92b93e1a6edcc","2657","5da924da35495ad7fbb8fb0ad91f76b9",4,"Aw. I'm happy I reread this. I definitely didn't grasp much back when this was required reading.","Thu Nov 12 11:56:15 -0800 2015","Tue Nov 22 00:07:39 -0800 2016","Tue Dec 08 00:00:00 -0800 2015","Sun Dec 06 00:00:00 -0800 2015",0,0
"5b10b97132017b7d52e5c67e1e3bd8b2","2657","9e5afda76875426ca8966e1f133f6429",5,"This was the most beautiful book I have ever read, even though I prefer fantasy most of the time, this book had quite an impact on me","Wed Oct 08 11:47:50 -0700 2014","Wed Mar 25 04:18:19 -0700 2015","","",0,0
"17d65e14de983ab88d3e7445f11863ca","2657","7c9b7c2944a360525ac5bc9e40e7c067",3,"In light of reading Go Set a Watchman, I am editing my star rating for this book, from four stars to three. The text of the review hasn't been changed. 
 I don't think there is any other book on Goodreads that has been reviewed by so many of my friends. Most of my friends just plugged in a star value instead of a review. Out of almost 25 ratings, there are only two reviews! Even I used to have a star rating for the book before I deleted it a few years ago, unsure if I'd even read the think. HAVE I ever read To Kill a Mockingbird? I was supposed to. Everyone was. But I don't think I actually did. As I read the book, everything I remembered was from the movie, which admittedly I watched a lot as a child. But anything that wasn't in the movie was completely new to me. 
 I (re?)read Mockingbird in preparation for the ""new"" Harper Lee novel in a couple of weeks. And I liked it. It has that classic Southern feel, complete with complicated Southern lineage (I learned that a ""double cousin"" is a real thing. I thought that was just a joke from True Blood), steamy Southern weather and problematic racism. But it goes a bit deeper into the racial dynamic of the time than I expected it to, with thoughts that are surprisingly modern for the time (except for the help, Calpurnia's view on ""talking black."") Hell, the way things are going in the United States today, To Kill a Mockingbird still feels relevant. 
 It's an enjoyable read, even if it is a bit uneven. ""Part One"" is episodic in nature and feels like an entirely different book from ""Part Two"" which has a traditional plot structure. Part One is more enjoyable, mainly due to the presence of Dill (who is a much deeper and more interesting character than his role as ""comic relief"" in the movie; I felt for him when he realized his own mother doesn't really want him), and Part Two gets a little too didactic with its politics, but I guess that's how you win a Pulitzer Prize. The title and bird symbolism is heavy handed and doesn't really make any sense. Also, Atticus is so goddamn ""good"" he borders on naive and ridiculous at times. Atticus calls Mrs. Dubose ""the bravest person [he] ever knew,"" which is an incorrect assessment of an evil, hateful old woman, and tells Scout, about Boo Radley, ""Most people are [real nice] when you finally see them."" Um, except for Bob Ewell, who just tried to kill two children. I understand he says ""most people"" but that's a weird note to end a book about injustice on. In fact, the whole Boo Radley portions, while entertaining in the beginning, are the weakest part of the book. He's absent for most of the stronger second half before sweeping in to save the day and disappear again with no explanation. 
 Anyway, despite my criticisms taking up the majority of space in this review, it isn't a negative one. The book has a strong voice and clever sense of humor (maybe it's Truman Capote's ha ha) I'm glad we have many more diverse voices to choose from today, but To Kill a Mockingbird is still relevant in its way.","Wed Jul 01 05:42:47 -0700 2015","Sat Jul 11 13:18:43 -0700 2015","Thu Jul 02 00:00:00 -0700 2015","Wed Jul 01 00:00:00 -0700 2015",1,0
"514f5e2e6c18219483d89d71a9745c97","2657","924ae01d6d78e665e3d2632c7a3e3ad9",5,"I first read to Kill a Mockingbird when I was a freshman in high school (about 14 years old). It wasn't a required school reading, but simply something to pass the time during the seemingly long summer vacation. 
 As soon as I finished it, I picked it back up and re-read it. 
 This was the first novel I can think of that gave me an intense roller-coaster ride of emotion. The characters are realistic and relatable. There's mystery. There's suspense. There's heartbreak and anguish and parts that make me so mad I want to spit. But that's what a good book does to you. It makes you feel things and think about the world you live in. 
 The story is from the perspective of Scout Fitch, a tomboy living with her father Attics, and her brother Jem in the fictional town of Maycomb, Alabama. The two children befriend a boy named Dill, who comes to Maycomb each summer to stay with his Aunt. The book is a coming-of-age tale focusing on three children's misunderstanding of the world and people around them. They learn about prejudice, racism, but most importantly they learn not to judge others. 
 I found To Kill a Mockingbird to be an accessible book for readers about 13-14+ years old. There are many wonderful things to take away from this beautifully written and haunting story. I highly recommend it.","Sun Sep 01 15:09:47 -0700 2013","Fri Oct 07 14:40:47 -0700 2016","","",0,0
